title,link,date,price,housing,housing_category,city_area,housing_type,housing_state,living_area,land_area,price_per_meter,ad_id,lat,long
NA PREDAJ PRÍJEMNÝ 2 izb. BYT V TEHLOVOM DOME VO VÝBORNEJ LOKALITE,https://www.nehnutelnosti.sk/5080897/na-predaj-prijemny-2-izb-byt-v-tehlovom-dome-vo-vybornej-lokalite/,16.04.2023,139000,Byty,2 izbový byt,Košice I - Sever,Predaj,Kompletná rekonštrukcia,55, 57,2527.27,5080897,48.74133236,21.25188391
!!!ZNÍŽENÁ CENA!!! NA PREDAJ 3 IZBOVÝ PRAŽSKÝ BYT - CLEMENTISOVA,https://www.nehnutelnosti.sk/5053206/znizena-cena-na-predaj-3-izbovy-prazsky-byt-clementisova/,16.04.2023,145000,Byty,3 izbový byt,Košice III - Dargovských Hrdinov,Predaj,Čiastočná rekonštrukcia,57, 63,2543.86,5053206,48.72719565,21.29132631
!!!ZNÍŽENÁ CENNA!!! PREDAJ MODERNÝ 2 IZB BYT V NOVOSTAVBE - KOŠICE,https://www.nehnutelnosti.sk/5060343/znizena-cenna-predaj-moderny-2-izb-byt-v-novostavbe-kosice/,16.04.2023,158000,Byty,2 izbový byt,Košice III - Dargovských Hrdinov,Predaj,Novostavba,55, 57,2872.73,5060343,48.72597737,21.29068851
"NA PREDAJ 3 IZBOVÝ BYT V NOVOSTAVBE - ZELENÁ STRÁŇ, KOŠICE",https://www.nehnutelnosti.sk/5031120/na-predaj-3-izbovy-byt-v-novostavbe-zelena-stran-kosice/,16.04.2023,194990,Byty,3 izbový byt,Košice III - Košická Nová Ves,Predaj,Novostavba,64, 72,3046.72,5031120,48.72802977,21.29673958
"!!!ZNÍŽENÁ CENA!!! NA PREDAJ 4 IZBOVÝ BYT,  BUDAPEŠTIANSKA - KOŠICE",https://www.nehnutelnosti.sk/5048056/znizena-cena-na-predaj-4-izbovy-byt-budapestianska-kosice/,16.04.2023,195000,Byty,4 izbový byt,Košice I - Sídlisko Ťahanovce,Predaj,Pôvodný stav,91, 103,2142.86,5048056,48.75398897,21.26941323
"!!!ZNÍŽENÁ CENA!!! NA PREDAJ 3 IZB. BYT - KOŠICE, VARŠAVSKÁ",https://www.nehnutelnosti.sk/5048057/znizena-cena-na-predaj-3-izb-byt-kosice-varsavska/,16.04.2023,133000,Byty,3 izbový byt,Košice I - Sídlisko Ťahanovce,Predaj,Kompletná rekonštrukcia,63, 66,2111.11,5048057,48.75447703,21.27292156
3 IZB. BYT - CESTA POD HRADOVOU,https://www.nehnutelnosti.sk/5032620/3-izb-byt-cesta-pod-hradovou/,16.04.2023,139990,Byty,3 izbový byt,Košice I - Sever,Predaj,Pôvodný stav,64, 64,2187.34,5032620,48.7460638,21.2464957
NA PRENÁJOM LUXUSNÝ 3 IZB. BYT NA HLAVNEJ UL.,https://www.nehnutelnosti.sk/5047455/na-prenajom-luxusny-3-izb-byt-na-hlavnej-ul/,16.04.2023,1150/mes.,Byty,3 izbový byt,Košice I - Staré Mesto,Prenájom,Kompletná rekonštrukcia,0, 107,10.75,5047455,48.7259637,21.2552766
"NA PREDAJ 2 IZBOVÝ BYT V NOVOSTAVBE - ZELENÁ STRÁŇ, KOŠICE",https://www.nehnutelnosti.sk/5031119/na-predaj-2-izbovy-byt-v-novostavbe-zelena-stran-kosice/,16.04.2023,147900,Byty,2 izbový byt,Košice III - Košická Nová Ves,Predaj,Novostavba,48, 56,3081.25,5031119,48.72802269,21.29666448
"NA PREDAJ 3 IZB. PRAŽSKÝ BYT - KUZMÁNYHO, STARÉ MESTO - KOŠICE",https://www.nehnutelnosti.sk/5031112/na-predaj-3-izb-prazsky-byt-kuzmanyho-stare-mesto-kosice/,16.04.2023,Cenadohodou,Byty,3 izbový byt,Košice I - Staré Mesto,Predaj,Pôvodný stav,69, 75,0,5031112,48.71970287,21.24953806
"NA PRENÁJOM PODNIKATEĽSKÝ PRIESTOR V CENTRE - DREVNÝ TRH, KOŠICE",https://www.nehnutelnosti.sk/5031116/na-prenajom-podnikatelsky-priestor-v-centre-drevny-trh-kosice/,16.04.2023,1100/mes.,Priestory,"Kancelárie, admin. priestory",Košice I - Staré Mesto,Prenájom,Kompletná rekonštrukcia,108, 108,10.19,5031116,48.7188481,21.2634932
"ZNÍŽENÁ CENA!!! Zrekonštruovaný 3izb.byt na Terase,65 m2, Humenská ul.",https://www.nehnutelnosti.sk/5018778/znizena-cena-zrekonstruovany-3izb-byt-na-terase-65-m2-humenska-ul/,16.04.2023,157000,Byty,3 izbový byt,Košice II - Západ,Predaj,Kompletná rekonštrukcia,65, 68,2415.38,5018778,48.70628987,21.23607874
4 IZB. STAROMESTSKÝ BYT V CENTRE KOŠÍC,https://www.nehnutelnosti.sk/5014341/4-izb-staromestsky-byt-v-centre-kosic/,16.04.2023,1000/mes.,Byty,4 izbový byt,Košice I - Staré Mesto,Prenájom,Pôvodný stav,100, 100,10,5014341,48.7223803,21.2612046
3 IZBOVÝ PRAŽSKÝ BYT - RAKETOVÁ ULICA,https://www.nehnutelnosti.sk/5009815/3-izbovy-prazsky-byt-raketova-ulica/,16.04.2023,129990,Byty,3 izbový byt,Košice IV - Nad jazerom,Predaj,Kompletná rekonštrukcia,69, 69,1883.91,5009815,48.6785616,21.298643
"JEDINEČNÝ KANCELÁRSKY PRIESTOR BLÍZKO CENTRA, ŠAFRANOVA ZÁHRADA",https://www.nehnutelnosti.sk/4996044/jedinecny-kancelarsky-priestor-blizko-centra-safranova-zahrada/,16.04.2023,12/mes.,Priestory,"Kancelárie, admin. priestory",Košice IV - Juh,Prenájom,Novostavba,192, 192,0.06,4996044,48.7121073,21.2511462
BYT B2 - HRBOVÁ RESIDENCE - BÝVANIE PRE NAJNÁROČNEJŠÍCH,https://www.nehnutelnosti.sk/4993215/byt-b2-hrbova-residence-byvanie-pre-najnarocnejsich/,16.04.2023,Cenadohodou,Byty,4 izbový byt,Košice I - Sever,Predaj,Novostavba,"125,84"," 198,3",0,4993215,48.7399751,21.235747
NAJPRESTÍŽNEJŠIA KANCELÁRIA V KOŠICIACH - DUETT I,https://www.nehnutelnosti.sk/5011357/najprestiznejsia-kancelaria-v-kosiciach-duett-i/,16.04.2023,1740/mes.,Priestory,"Kancelárie, admin. priestory",Košice I - Staré Mesto,Prenájom,Pôvodný stav,60, 60,29,5011357,48.7172504,21.2501044
"EXKUZIVNE-Predaj 3 izb.byt so znaleckym posudkom,Ľudová ul, Košice",https://www.nehnutelnosti.sk/5011223/exkuzivne-predaj-3-izb-byt-so-znaleckym-posudkom-ludova-ul-kosice/,16.04.2023,169900,Byty,3 izbový byt,Košice II - Západ,Predaj,Kompletná rekonštrukcia,63, 63,2696.83,5011223,48.7173628,21.2299858
BYT A2 - HRBOVÁ RESIDENCE - BÝVANIE PRE NAJNÁROČNEJŠÍCH,https://www.nehnutelnosti.sk/4993566/byt-a2-hrbova-residence-byvanie-pre-najnarocnejsich/,16.04.2023,Cenadohodou,Byty,4 izbový byt,Košice I - Sever,Predaj,Novostavba,"115,17"," 199,54",0,4993566,48.7399751,21.235747
SKOLAUDOVANÉ - 2 IZB. BYT č. 09 V NOVOSTAVBE BELLOVA,https://www.nehnutelnosti.sk/5001714/skolaudovane-2-izb-byt-c-09-v-novostavbe-bellova/,16.04.2023,124990,Byty,2 izbový byt,Košice I - Staré Mesto,Predaj,Novostavba,"41,55"," 47,55",3008.18,5001714,48.7313238,21.2623834
BYT C2 - HRBOVÁ RESIDENCE - BÝVANIE PRE NAJNÁROČNEJŠÍCH,https://www.nehnutelnosti.sk/4993213/byt-c2-hrbova-residence-byvanie-pre-najnarocnejsich/,16.04.2023,Cenadohodou,Byty,4 izbový byt,Košice I - Sever,Predaj,Novostavba,"205,66"," 304,88",0,4993213,48.7399751,21.235747
"OBCHODNÉ PRIESTORY NEĎALEKO AUPARKU, 83 m²",https://www.nehnutelnosti.sk/4991732/obchodne-priestory-nedaleko-auparku-83-m/,16.04.2023,119900,Priestory,Obchodné priestory,Košice IV - Juh,Predaj,Kompletná rekonštrukcia,83, 83,1444.58,4991732,48.7150013,21.264721
POZEMOK KOŠICE - KRÁSNA,https://www.nehnutelnosti.sk/4986440/pozemok-kosice-krasna/,16.04.2023,168900,Pozemky,Pozemok pre rod. domy,Košice IV - Krásna,Predaj,,0, 1689,100,4986440,48.6727118,21.3090821
TROJIZBOVÝ BYT BLÍZKO CENTRA,https://www.nehnutelnosti.sk/4988641/trojizbovy-byt-blizko-centra/,16.04.2023,174990,Byty,3 izbový byt,Košice I - Staré Mesto,Predaj,Kompletná rekonštrukcia,65, 65,2692.15,4988641,48.7308619,21.2506841
"Hľadám 2-3 izbový byt v novostavbe, Košice",https://www.nehnutelnosti.sk/4991731/hladam-2-3-izbovy-byt-v-novostavbe-kosice/,16.04.2023,Cenadohodou,Byty,2 izbový byt,Košice II - Západ,Kúpa,Pôvodný stav,0,0,0,4991731,48.72121,19.79737
NA PRENÁJOM REŠTAURÁCIA S KUCHYŇOU - HOTEL PRIVILEGE,https://www.nehnutelnosti.sk/4984451/na-prenajom-restauracia-s-kuchynou-hotel-privilege/,16.04.2023,9/mes.,Objekty,Reštaurácia,Košice II - Západ,Prenájom,Pôvodný stav,514, 514,0.02,4984451,48.7069302,21.2451513
*Nová cena* DVOJIZBOVÝ BYT - TERASA NA PREDAJ,https://www.nehnutelnosti.sk/4970700/nova-cena-dvojizbovy-byt-terasa-na-predaj/,16.04.2023,139990,Byty,2 izbový byt,Košice II - Západ,Predaj,Kompletná rekonštrukcia,60, 60,2333.17,4970700,48.7182204,21.2303819
